Filename,Depth,Activations-Params,Activation Function,Total Activations,Total Parameters,Batch Size,Max GPU Memory (MiB),Avg GPUTL,Avg GRACT,Avg SMACT,Avg SMOCC,Avg FP32A,Conv2d Count,BatchNorm2d Count,Dropout Count,AdaptiveAvgPool2d Count,Linear Count
input_channels:3_num_classes:813_depth:23_arch:pyramid_base_filters:99_batch:40_input_size:180_act:selu_dropout:0.29704385979154757_dropout:True_batchnorm:False.out,0,"[('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0), ('SELU', 32400, 0), ('Dropout', 32400, 0)]",SELU,1490400,0,40,39731,14.666666666666666,0.0638,0.308,0.109,0.009,0,0,0,0,0
input_channels:1_num_classes:947_depth:9_arch:dense_base_filters:27_batch:62_input_size:76_act:mish_dropout:0.3127808250871239_dropout:False_batchnorm:False.out,0,"[('Mish', 5776, 0), ('Mish', 5776, 0), ('Mish', 5776, 0), ('Mish', 5776, 0), ('ReLU', 5776, 0), ('Mish', 1444, 0), ('Mish', 1444, 0), ('Mish', 1444, 0), ('Mish', 1444, 0)]",Mish,34656,0,62,3507,0,0,0,0,0,0,0,0,0,0
input_channels:1_num_classes:675_depth:13_arch:bottleneck_base_filters:120_batch:12_input_size:50_act:elu_dropout:0.3854294231034824_dropout:True_batchnorm:False.out,0,"[('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0), ('ELU', 2500, 0), ('Dropout', 2500, 0)]",ELU,65000,0,12,5523,0,0,0,0,0,0,0,0,0,0
input_channels:3_num_classes:587_depth:29_arch:gradual_base_filters:76_batch:12_input_size:46_act:tanh_dropout:0.20080571732943234_dropout:False_batchnorm:True.out,0,"[('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0), ('Tanh', 2116, 0)]",Tanh,61364,0,12,3517,0,0,0,0,0,0,0,0,0,0
input_channels:3_num_classes:97_depth:20_arch:dense_base_filters:20_batch:26_input_size:160_act:tanh_dropout:0.4173856637056844_dropout:True_batchnorm:False.out,0,"[('Tanh', 25600, 0), ('Dropout', 25600, 0), ('Tanh', 25600, 0), ('Dropout', 25600, 0), ('Tanh', 25600, 0), ('Dropout', 25600, 0), ('Tanh', 25600, 0), ('Dropout', 25600, 0), ('ReLU', 25600, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0)]",Tanh,435200,0,26,10303,0,0,0,0,0,0,0,0,0,0
input_channels:3_num_classes:668_depth:6_arch:hourglass_base_filters:34_batch:56_input_size:154_act:softplus_dropout:0.42581241122638014_dropout:False_batchnorm:True.out,0,"[('Softplus', 23716, 0), ('Softplus', 23716, 0), ('Softplus', 23716, 0), ('Softplus', 23716, 0), ('Softplus', 23716, 0), ('Softplus', 23716, 0)]",Softplus,142296,0,56,33769,92.15384615384616,0.9222923076923075,0.9566296296296298,0.2957592592592592,0.031527272727272716,0,0,0,0,0
input_channels:1_num_classes:625_depth:24_arch:pyramid_base_filters:79_batch:26_input_size:224_act:swish_dropout:0.185783266643766_dropout:False_batchnorm:False.out,0,"[('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0), ('SiLU', 50176, 0)]",SiLU,1204224,0,26,38429,9.0,0.14366666666666666,0,0,0.003,0,0,0,0,0
input_channels:1_num_classes:570_depth:29_arch:residual_base_filters:122_batch:14_input_size:168_act:selu_dropout:0.22920299591318002_dropout:False_batchnorm:True.out,0,"[('SELU', 28224, 0), ('SELU', 28224, 0), ('SELU', 7056, 0), ('SELU', 7056, 0), ('SELU', 7056, 0), ('SELU', 7056, 0), ('SELU', 1764, 0), ('SELU', 1764, 0), ('SELU', 1764, 0), ('SELU', 1764, 0), ('SELU', 441, 0), ('SELU', 441, 0), ('SELU', 441, 0), ('SELU', 441, 0), ('SELU', 121, 0), ('SELU', 121, 0), ('SELU', 121, 0), ('SELU', 121, 0), ('SELU', 36, 0), ('SELU', 36, 0)]",SELU,94048,0,14,6133,0,0,0,0,0,0,0,0,0,0
input_channels:1_num_classes:402_depth:6_arch:gradual_base_filters:32_batch:46_input_size:56_act:softplus_dropout:0.3423216213094731_dropout:False_batchnorm:True.out,0,"[('Softplus', 3136, 0), ('Softplus', 3136, 0), ('Softplus', 3136, 0), ('Softplus', 3136, 0), ('Softplus', 3136, 0), ('Softplus', 3136, 0)]",Softplus,18816,0,46,3099,80.375,0.7298787878787879,0.6677272727272725,0.31936363636363624,0.06589655172413797,0,0,0,0,0
input_channels:3_num_classes:254_depth:1_arch:dense_base_filters:77_batch:58_input_size:154_act:swish_dropout:0.35859381444861305_dropout:False_batchnorm:False.out,0,[],None,0,0,58,1467,0,0,0,0,0,0,0,0,0,0
input_channels:3_num_classes:874_depth:23_arch:bottleneck_base_filters:22_batch:36_input_size:80_act:tanh_dropout:0.4895928373073919_dropout:True_batchnorm:False.out,0,"[('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0), ('Tanh', 6400, 0), ('Dropout', 6400, 0)]",Tanh,294400,0,36,25897,93.0923076923077,0.931584615384616,0.9663728813559322,0.21179661016949156,0.008416666666666673,0,0,0,0,0
input_channels:1_num_classes:182_depth:21_arch:hourglass_base_filters:59_batch:12_input_size:78_act:gelu_dropout:0.24449346694141624_dropout:True_batchnorm:False.out,0,"[('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0), ('GELU', 6084, 0), ('Dropout', 6084, 0)]",GELU,255528,0,12,15163,94.16923076923077,0.9369384615384613,0.9679056603773584,0.23350943396226423,0.011571428571428578,0,0,0,0,0
input_channels:1_num_classes:267_depth:1_arch:pyramid_base_filters:78_batch:42_input_size:2_act:leaky_relu_dropout:0.22611026193783706_dropout:False_batchnorm:False.out,0,[],None,0,0,42,0,21.0,0.477,0,0,0.026,0,0,0,0,0
input_channels:3_num_classes:792_depth:19_arch:residual_base_filters:58_batch:8_input_size:154_act:softplus_dropout:0.32309063014010897_dropout:False_batchnorm:False.out,0,"[('Identity', 23716, 0), ('Softplus', 23716, 0), ('Softplus', 23716, 0), ('Identity', 5929, 0), ('Softplus', 5929, 0), ('Softplus', 5929, 0), ('Identity', 5929, 0), ('Softplus', 5929, 0), ('Softplus', 5929, 0), ('Identity', 1521, 0), ('Softplus', 1521, 0), ('Softplus', 1521, 0), ('Identity', 1521, 0), ('Softplus', 1521, 0), ('Softplus', 1521, 0), ('Identity', 400, 0), ('Softplus', 400, 0), ('Softplus', 400, 0), ('Identity', 400, 0), ('Softplus', 400, 0), ('Softplus', 400, 0), ('Identity', 100, 0), ('Softplus', 100, 0), ('Softplus', 100, 0), ('Identity', 100, 0), ('Softplus', 100, 0), ('Softplus', 100, 0)]",Softplus,118848,0,8,2551,87.640625,0.8527384615384619,0.6851999999999997,0.31243636363636357,0.04954545454545454,0,0,0,0,0
input_channels:1_num_classes:318_depth:24_arch:dense_base_filters:64_batch:50_input_size:100_act:gelu_dropout:0.24773334358803878_dropout:False_batchnorm:True.out,0,"[('GELU', 10000, 0), ('GELU', 10000, 0), ('GELU', 10000, 0), ('GELU', 10000, 0), ('ReLU', 10000, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0), ('GELU', 2500, 0)]",GELU,100000,0,50,9601,90.671875,0.9034375000000003,0.7857636363636362,0.3931636363636365,0.13620000000000002,0,0,0,0,0
input_channels:3_num_classes:7_depth:17_arch:gradual_base_filters:116_batch:34_input_size:10_act:mish_dropout:0.4715512733982944_dropout:True_batchnorm:False.out,0,"[('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0), ('Mish', 100, 0), ('Dropout', 100, 0)]",Mish,3400,0,34,2083,70.74603174603175,0.6933437499999999,0.5007758620689656,0.16718965517241377,0.027017857142857152,0,0,0,0,0
input_channels:1_num_classes:643_depth:20_arch:dense_base_filters:46_batch:20_input_size:150_act:tanh_dropout:0.2614859835315156_dropout:False_batchnorm:False.out,0,"[('Tanh', 22500, 0), ('Tanh', 22500, 0), ('Tanh', 22500, 0), ('Tanh', 22500, 0), ('ReLU', 22500, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0), ('Tanh', 5625, 0)]",Tanh,202500,0,20,7057,0,0,0,0,0,0,0,0,0,0
input_channels:1_num_classes:769_depth:4_arch:bottleneck_base_filters:18_batch:14_input_size:122_act:prelu_dropout:0.19915340472436607_dropout:False_batchnorm:True.out,0,"[('PReLU', 14884, 0), ('PReLU', 14884, 0), ('PReLU', 14884, 0), ('PReLU', 14884, 0)]",PReLU,59536,0,14,4381,0,0,0,0,0,0,0,0,0,0
input_channels:3_num_classes:183_depth:2_arch:uniform_base_filters:101_batch:46_input_size:88_act:leaky_relu_dropout:0.4836950662376751_dropout:False_batchnorm:False.out,0,"[('LeakyReLU', 7744, 0), ('LeakyReLU', 7744, 0)]",LeakyReLU,15488,0,46,2987,0,0,0,0,0,0,0,0,0,0
input_channels:1_num_classes:693_depth:4_arch:dense_base_filters:44_batch:54_input_size:134_act:swish_dropout:0.4351380417550913_dropout:False_batchnorm:True.out,0,"[('SiLU', 17956, 0), ('SiLU', 17956, 0), ('SiLU', 17956, 0), ('SiLU', 17956, 0)]",SiLU,71824,0,54,5833,85.140625,0.8336769230769229,0.6476428571428569,0.33451785714285703,0.1079107142857143,0,0,0,0,0
input_channels:3_num_classes:728_depth:17_arch:dense_base_filters:47_batch:4_input_size:80_act:mish_dropout:0.181452376453363_dropout:False_batchnorm:True.out,0,"[('Mish', 6400, 0), ('Mish', 6400, 0), ('Mish', 6400, 0), ('Mish', 6400, 0), ('ReLU', 6400, 0), ('Mish', 1600, 0), ('Mish', 1600, 0), ('Mish', 1600, 0), ('Mish', 1600, 0), ('Mish', 1600, 0), ('Mish', 1600, 0), ('Mish', 1600, 0), ('Mish', 1600, 0), ('Mish', 1600, 0), ('Mish', 1600, 0), ('Mish', 1600, 0), ('Mish', 1600, 0)]",Mish,51200,0,4,2043,0,0,0,0,0,0,0,0,0,0
input_channels:1_num_classes:742_depth:7_arch:residual_base_filters:54_batch:44_input_size:20_act:gelu_dropout:0.2691228600565012_dropout:False_batchnorm:False.out,0,"[('Identity', 400, 0), ('GELU', 400, 0), ('GELU', 400, 0), ('Identity', 100, 0), ('GELU', 100, 0), ('GELU', 100, 0), ('Identity', 100, 0), ('GELU', 100, 0), ('GELU', 100, 0)]",GELU,1800,0,44,1773,35.6271186440678,0.29153125,0.16940677966101697,0.05571186440677962,0.010421052631578954,0,0,0,0,0
input_channels:3_num_classes:923_depth:7_arch:pyramid_base_filters:41_batch:52_input_size:136_act:prelu_dropout:0.36278524676760837_dropout:True_batchnorm:True.out,0,"[('PReLU', 18496, 0), ('Dropout', 18496, 0), ('PReLU', 18496, 0), ('Dropout', 18496, 0), ('PReLU', 18496, 0), ('Dropout', 18496, 0), ('PReLU', 18496, 0), ('Dropout', 18496, 0), ('PReLU', 18496, 0), ('Dropout', 18496, 0), ('PReLU', 18496, 0), ('Dropout', 18496, 0), ('PReLU', 18496, 0), ('Dropout', 18496, 0)]",PReLU,258944,0,52,38665,0,0,0,0,0,0,0,0,0,0
input_channels:3_num_classes:527_depth:12_arch:gradual_base_filters:72_batch:38_input_size:130_act:swish_dropout:0.3957866202801893_dropout:False_batchnorm:True.out,0,"[('SiLU', 16900, 0), ('SiLU', 16900, 0), ('SiLU', 16900, 0), ('SiLU', 16900, 0), ('SiLU', 16900, 0), ('SiLU', 16900, 0), ('SiLU', 16900, 0), ('SiLU', 16900, 0), ('SiLU', 16900, 0), ('SiLU', 16900, 0), ('SiLU', 16900, 0), ('SiLU', 16900, 0)]",SiLU,202800,0,38,23341,94.53968253968254,0.9324307692307694,0.9277857142857144,0.3659285714285715,0.029888888888888885,0,0,0,0,0
input_channels:3_num_classes:467_depth:17_arch:residual_base_filters:26_batch:30_input_size:36_act:relu_dropout:0.17997615293230723_dropout:False_batchnorm:True.out,0,"[('ReLU', 1296, 0), ('ReLU', 1296, 0), ('ReLU', 324, 0), ('ReLU', 324, 0), ('ReLU', 324, 0), ('ReLU', 324, 0), ('ReLU', 81, 0), ('ReLU', 81, 0), ('ReLU', 81, 0), ('ReLU', 81, 0), ('ReLU', 25, 0), ('ReLU', 25, 0)]",ReLU,4262,0,30,1821,0,0,0,0,0,0,0,0,0,0
input_channels:1_num_classes:390_depth:8_arch:gradual_base_filters:92_batch:32_input_size:132_act:leaky_relu_dropout:0.14087758926413463_dropout:True_batchnorm:True.out,0,"[('LeakyReLU', 17424, 0), ('Dropout', 17424, 0), ('LeakyReLU', 17424, 0), ('Dropout', 17424, 0), ('LeakyReLU', 17424, 0), ('Dropout', 17424, 0), ('LeakyReLU', 17424, 0), ('Dropout', 17424, 0), ('LeakyReLU', 17424, 0), ('Dropout', 17424, 0), ('LeakyReLU', 17424, 0), ('Dropout', 17424, 0), ('LeakyReLU', 17424, 0), ('Dropout', 17424, 0), ('LeakyReLU', 17424, 0), ('Dropout', 17424, 0)]",LeakyReLU,278784,0,32,19085,91.35384615384615,0.9264062500000001,0.9291428571428574,0.38289285714285715,0.02033928571428572,0,0,0,0,0
input_channels:3_num_classes:223_depth:10_arch:residual_base_filters:96_batch:18_input_size:50_act:swish_dropout:0.17046453495423325_dropout:False_batchnorm:True.out,0,"[('SiLU', 2500, 0), ('SiLU', 2500, 0), ('SiLU', 625, 0), ('SiLU', 625, 0), ('SiLU', 625, 0), ('SiLU', 625, 0), ('SiLU', 169, 0), ('SiLU', 169, 0), ('SiLU', 169, 0), ('SiLU', 169, 0)]",SiLU,8176,0,18,2235,72.9375,0.6934307692307694,0.49742857142857133,0.1688571428571429,0.0571818181818182,0,0,0,0,0
input_channels:1_num_classes:390_depth:9_arch:dense_base_filters:71_batch:36_input_size:56_act:leaky_relu_dropout:0.29945018291433956_dropout:True_batchnorm:False.out,0,"[('LeakyReLU', 3136, 0), ('Dropout', 3136, 0), ('LeakyReLU', 3136, 0), ('Dropout', 3136, 0), ('LeakyReLU', 3136, 0), ('Dropout', 3136, 0), ('LeakyReLU', 3136, 0), ('Dropout', 3136, 0), ('ReLU', 3136, 0), ('LeakyReLU', 784, 0), ('Dropout', 784, 0), ('LeakyReLU', 784, 0), ('Dropout', 784, 0), ('LeakyReLU', 784, 0), ('Dropout', 784, 0), ('LeakyReLU', 784, 0), ('Dropout', 784, 0)]",LeakyReLU,34496,0,36,2315,0,0,0,0,0,0,0,0,0,0
input_channels:3_num_classes:410_depth:1_arch:dense_base_filters:21_batch:28_input_size:220_act:mish_dropout:0.19751989228858507_dropout:True_batchnorm:True.out,0,[],None,0,0,28,1467,7.26984126984127,0.01562500000000001,0.001882352941176472,0.002,0.023,0,0,0,0,0
input_channels:3_num_classes:590_depth:7_arch:bottleneck_base_filters:95_batch:46_input_size:56_act:softplus_dropout:0.22972721352624542_dropout:True_batchnorm:True.out,0,"[('Softplus', 3136, 0), ('Dropout', 3136, 0), ('Softplus', 3136, 0), ('Dropout', 3136, 0), ('Softplus', 3136, 0), ('Dropout', 3136, 0), ('Softplus', 3136, 0), ('Dropout', 3136, 0), ('Softplus', 3136, 0), ('Dropout', 3136, 0), ('Softplus', 3136, 0), ('Dropout', 3136, 0), ('Softplus', 3136, 0), ('Dropout', 3136, 0)]",Softplus,43904,0,46,11037,91.60317460317461,0.9226718750000003,0.895263157894737,0.29508771929824557,0.026272727272727274,0,0,0,0,0
input_channels:3_num_classes:865_depth:22_arch:residual_base_filters:99_batch:40_input_size:54_act:mish_dropout:0.3956680839155431_dropout:True_batchnorm:False.out,0,"[('Identity', 2916, 0), ('Mish', 2916, 0), ('Dropout', 2916, 0), ('Mish', 2916, 0), ('Dropout', 2916, 0), ('Identity', 729, 0), ('Mish', 729, 0), ('Dropout', 729, 0), ('Mish', 729, 0), ('Dropout', 729, 0), ('Identity', 729, 0), ('Mish', 729, 0), ('Dropout', 729, 0), ('Mish', 729, 0), ('Dropout', 729, 0), ('Identity', 196, 0), ('Mish', 196, 0), ('Dropout', 196, 0), ('Mish', 196, 0), ('Dropout', 196, 0), ('Identity', 196, 0), ('Mish', 196, 0), ('Dropout', 196, 0), ('Mish', 196, 0), ('Dropout', 196, 0), ('Identity', 49, 0), ('Mish', 49, 0), ('Dropout', 49, 0), ('Mish', 49, 0), ('Dropout', 49, 0)]",Mish,24075,0,40,2561,0,0,0,0,0,0,0,0,0,0
input_channels:3_num_classes:5_depth:29_arch:uniform_base_filters:85_batch:44_input_size:18_act:selu_dropout:0.2183270944342712_dropout:True_batchnorm:True.out,0,"[('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0), ('SELU', 324, 0), ('Dropout', 324, 0)]",SELU,18792,0,44,2375,0,0,0,0,0,0,0,0,0,0
input_channels:3_num_classes:614_depth:5_arch:bottleneck_base_filters:50_batch:60_input_size:12_act:selu_dropout:0.4335691935341356_dropout:True_batchnorm:True.out,0,"[('SELU', 144, 0), ('Dropout', 144, 0), ('SELU', 144, 0), ('Dropout', 144, 0), ('SELU', 144, 0), ('Dropout', 144, 0), ('SELU', 144, 0), ('Dropout', 144, 0), ('SELU', 144, 0), ('Dropout', 144, 0)]",SELU,1440,0,60,2109,0,0,0,0,0,0,0,0,0,0
input_channels:3_num_classes:617_depth:9_arch:bottleneck_base_filters:65_batch:58_input_size:192_act:relu_dropout:0.39221445100496777_dropout:True_batchnorm:True.out,0,"[('ReLU', 36864, 0), ('Dropout', 36864, 0), ('ReLU', 36864, 0), ('Dropout', 36864, 0), ('ReLU', 36864, 0), ('Dropout', 36864, 0), ('ReLU', 36864, 0), ('Dropout', 36864, 0), ('ReLU', 36864, 0), ('Dropout', 36864, 0), ('ReLU', 36864, 0), ('Dropout', 36864, 0), ('ReLU', 36864, 0), ('Dropout', 36864, 0), ('ReLU', 36864, 0), ('Dropout', 36864, 0), ('ReLU', 36864, 0), ('Dropout', 36864, 0)]",ReLU,663552,0,58,36021,24.333333333333332,0.08983333333333333,0.22633333333333336,0.09366666666666666,0.0845,0,0,0,0,0
input_channels:1_num_classes:229_depth:26_arch:dense_base_filters:110_batch:32_input_size:2_act:tanh_dropout:0.291966527274813_dropout:False_batchnorm:False.out,0,[],None,0,0,32,0,0,0,0,0,0,0,0,0,0,0
