Filename,Depth,Activations-Params,Total Activations,Total Parameters,Batch Size,Max GPU Memory (MiB),Avg GPUTL,Avg GRACT,Avg SMACT,Avg SMOCC,Avg FP32A
input:2263_output:1_depth:6_arch:uniform_batch:816.out,7,"[(2263, 5123432), (2263, 5123432), (2263, 5123432), (2263, 5123432), (2263, 5123432), (2263, 5123432), (1, 2264)]",13579,30742856,816,1643,5.75,0.0245,0,0,0
input:2235_output:210_depth:5_arch:pyramid_batch:969.out,6,"[(1117, 2497612), (558, 623844), (279, 155961), (210, 58800), (210, 44310), (210, 44310)]",2584,3424837,969,1561,31.115384615384617,0.26935897435897443,0.20464615384615384,0.04410769230769232,0.1416231884057971
input:3096_output:600_depth:10_arch:pyramid_batch:791.out,11,"[(1548, 4794156), (774, 1198926), (600, 465000), (600, 360600), (600, 360600), (600, 360600), (600, 360600), (600, 360600), (600, 360600), (600, 360600), (600, 360600)]",7722,9342882,791,1675,36.22784810126582,0.3214487179487179,0.26019999999999993,0.062428571428571444,0.17676056338028154
input:2311_output:456_depth:7_arch:gradual_batch:927.out,8,"[(2046, 4730352), (1781, 3645707), (1516, 2701512), (1251, 1897767), (986, 1234472), (721, 711627), (456, 329232), (456, 208392)]",9213,15459061,927,1821,46.717948717948715,0.4052207792207792,0.3585217391304348,0.11591304347826091,0.2696901408450705
input:2749_output:81_depth:4_arch:gradual_batch:988.out,5,"[(2082, 5725500), (1415, 2947445), (748, 1059168), (81, 60669), (81, 6642)]",4407,9799424,988,1673,33.294871794871796,0.31001282051282064,0.27397222222222223,0.08022222222222226,0.21063636363636365
input:284_output:55_depth:5_arch:pyramid_batch:600.out,6,"[(142, 40470), (71, 10153), (55, 3960), (55, 3080), (55, 3080), (55, 3080)]",433,63823,600,1455,14.974358974358974,0.13706410256410248,0.025621212121212118,0.0024242424242424255,0.005411764705882356
input:3945_output:750_depth:10_arch:pyramid_batch:839.out,11,"[(1972, 7781512), (986, 1945378), (750, 740250), (750, 563250), (750, 563250), (750, 563250), (750, 563250), (750, 563250), (750, 563250), (750, 563250), (750, 563250)]",9708,14973140,839,1775,40.61538461538461,0.36257142857142854,0.33419696969696966,0.10333333333333336,0.24071830985915504
input:2949_output:307_depth:3_arch:gradual_batch:548.out,4,"[(2069, 6103550), (1189, 2461230), (309, 367710), (307, 95170)]",3874,9027660,548,1659,36.794871794871796,0.31637179487179473,0.2861764705882352,0.07057352941176472,0.18548571428571428
input:961_output:46_depth:1_arch:uniform_batch:502.out,2,"[(961, 924482), (46, 44252)]",1007,968734,502,1473,21.03846153846154,0.1836493506493506,0.08409090909090909,0.02230303030303031,0.05395454545454547
input:2847_output:680_depth:4_arch:gradual_batch:821.out,5,"[(2306, 6567488), (1765, 4071855), (1224, 2161584), (683, 836675), (680, 465120)]",6658,14102722,821,1781,41.177215189873415,0.3794935064935065,0.3396249999999999,0.10284722222222226,0.25391428571428576
input:1582_output:159_depth:10_arch:pyramid_batch:846.out,11,"[(791, 1252153), (395, 312840), (197, 78012), (159, 31482), (159, 25440), (159, 25440), (159, 25440), (159, 25440), (159, 25440), (159, 25440), (159, 25440)]",2655,1852567,846,1503,30.155844155844157,0.2665324675324675,0.15949253731343288,0.02943283582089552,0.09701515151515158
input:3389_output:842_depth:3_arch:pyramid_batch:498.out,4,"[(1694, 5742660), (847, 1435665), (842, 714016), (842, 709806)]",4225,8602147,498,1643,37.23376623376623,0.324077922077922,0.28542857142857136,0.06998550724637687,0.18191304347826087
input:1039_output:77_depth:2_arch:pyramid_batch:94.out,3,"[(519, 539760), (259, 134680), (77, 20020)]",855,694460,94,1475,34.705128205128204,0.32574358974358947,0.07314492753623192,0.011000000000000006,0.024691176470588216
input:3107_output:435_depth:6_arch:gradual_batch:571.out,7,"[(2662, 8273496), (2217, 5903871), (1772, 3930296), (1327, 2352771), (882, 1171296), (437, 385871), (435, 190530)]",9732,22208131,571,1919,53.35443037974684,0.5112857142857142,0.45924637681159414,0.15821739130434778,0.3130615384615386
input:1245_output:64_depth:8_arch:gradual_batch:183.out,9,"[(1098, 1368108), (951, 1045149), (804, 765408), (657, 528885), (510, 335580), (363, 185493), (216, 78624), (69, 14973), (64, 4480)]",4732,4326700,183,1541,37.794871794871796,0.3580384615384617,0.20220588235294118,0.0335588235294118,0.08923529411764707
input:2736_output:460_depth:2_arch:bottleneck_batch:754.out,4,"[(1368, 3744216), (684, 936396), (460, 315100), (460, 212060)]",2972,5207772,754,1595,35.43589743589744,0.3038205128205129,0.25840322580645164,0.06438709677419358,0.17452857142857145
input:2424_output:488_depth:4_arch:pyramid_batch:25.out,5,"[(1212, 2939100), (606, 735078), (488, 296216), (488, 238632), (488, 238632)]",3282,4447658,25,1537,38.883116883116884,0.37261038961038984,0.1664347826086957,0.0341159420289855,0.03608695652173914
input:3423_output:501_depth:7_arch:uniform_batch:471.out,8,"[(3423, 11720352), (3423, 11720352), (3423, 11720352), (3423, 11720352), (3423, 11720352), (3423, 11720352), (3423, 11720352), (501, 1715424)]",24462,83757888,471,3165,77.74683544303798,0.7679350649350649,0.7439411764705881,0.3208529411764707,0.5290000000000002
input:1663_output:258_depth:7_arch:uniform_batch:595.out,8,"[(1663, 2767232), (1663, 2767232), (1663, 2767232), (1663, 2767232), (1663, 2767232), (1663, 2767232), (1663, 2767232), (258, 429312)]",11899,19799936,595,1925,56.82051282051282,0.5280129870129869,0.4913913043478263,0.17804347826086955,0.3327971014492755
input:3952_output:289_depth:2_arch:pyramid_batch:316.out,3,"[(1976, 7811128), (988, 1953276), (289, 285821)]",3253,10050225,316,1663,38.38461538461539,0.33088311688311683,0.2965671641791045,0.07964179104477612,0.1579014084507043
input:3123_output:330_depth:4_arch:uniform_batch:553.out,5,"[(3123, 9756252), (3123, 9756252), (3123, 9756252), (3123, 9756252), (330, 1030920)]",12822,40055928,553,2273,66.78205128205128,0.6405194805194806,0.6229142857142861,0.2659857142857144,0.41578787878787876
input:3468_output:662_depth:10_arch:bottleneck_batch:740.out,12,"[(1734, 6015246), (867, 1504245), (662, 574616), (662, 438906), (662, 438906), (662, 438906), (662, 438906), (662, 438906), (662, 438906), (662, 438906), (662, 438906), (662, 438906)]",9221,12044261,740,1711,41.11538461538461,0.3611923076923075,0.29642857142857143,0.07572857142857146,0.20555072463768118
input:3525_output:258_depth:2_arch:gradual_batch:976.out,3,"[(1892, 6671192), (259, 490287), (258, 67080)]",2409,7228559,976,1641,36.4025974025974,0.29661038961038944,0.26634375,0.06884375000000001,0.19422388059701495
input:425_output:103_depth:7_arch:uniform_batch:195.out,8,"[(425, 181050), (425, 181050), (425, 181050), (425, 181050), (425, 181050), (425, 181050), (425, 181050), (103, 43878)]",3078,1311228,195,1485,37.44871794871795,0.3650641025641027,0.14150724637681156,0.014405797101449286,0.050985507246376814
input:588_output:127_depth:1_arch:bottleneck_batch:24.out,3,"[(294, 173166), (147, 43365), (127, 18796)]",568,235327,24,1455,34.835443037974684,0.34882051282051274,0.027764705882352962,0.0029705882352941194,0.005000000000000003
input:2051_output:270_depth:9_arch:pyramid_batch:120.out,10,"[(1025, 2103300), (512, 525312), (270, 138510), (270, 73170), (270, 73170), (270, 73170), (270, 73170), (270, 73170), (270, 73170), (270, 73170)]",3697,3279312,120,1525,39.02564102564103,0.36497435897435904,0.15062500000000004,0.025319444444444447,0.049458333333333264
input:166_output:12_depth:5_arch:uniform_batch:528.out,6,"[(166, 27722), (166, 27722), (166, 27722), (166, 27722), (166, 27722), (12, 2004)]",842,140614,528,1457,17.743589743589745,0.17019230769230764,0.05164179104477614,0.004402985074626868,0.01516923076923078
input:1363_output:48_depth:4_arch:gradual_batch:785.out,5,"[(1035, 1411740), (707, 732452), (379, 268332), (51, 19380), (48, 2496)]",2220,2434400,785,1515,29.76923076923077,0.26493589743589735,0.1813880597014925,0.03692537313432836,0.12638461538461537
input:2358_output:25_depth:10_arch:uniform_batch:401.out,11,"[(2358, 5562522), (2358, 5562522), (2358, 5562522), (2358, 5562522), (2358, 5562522), (2358, 5562522), (2358, 5562522), (2358, 5562522), (2358, 5562522), (2358, 5562522), (25, 58975)]",23605,55684195,401,2625,75.9113924050633,0.7528311688311682,0.7084861111111114,0.2673055555555555,0.44507042253521134
input:3693_output:487_depth:2_arch:uniform_batch:413.out,3,"[(3693, 13641942), (3693, 13641942), (487, 1798978)]",7873,29082862,413,2055,57.32911392405063,0.5382051282051282,0.5290972222222222,0.17729166666666663,0.33844444444444455
input:1525_output:139_depth:2_arch:pyramid_batch:937.out,3,"[(762, 1162812), (381, 290703), (139, 53098)]",1282,1506613,937,1493,21.23076923076923,0.1747948717948718,0.10547761194029849,0.021417910447761188,0.07646268656716422
input:2365_output:366_depth:8_arch:uniform_batch:391.out,9,"[(2365, 5595590), (2365, 5595590), (2365, 5595590), (2365, 5595590), (2365, 5595590), (2365, 5595590), (2365, 5595590), (2365, 5595590), (366, 865956)]",19286,45630676,391,2393,72.77215189873418,0.7140128205128204,0.6616438356164385,0.24946575342465746,0.4156571428571428
input:672_output:107_depth:3_arch:uniform_batch:307.out,4,"[(672, 452256), (672, 452256), (672, 452256), (107, 72011)]",2123,1428779,307,1497,33.55696202531646,0.32133333333333336,0.15995384615384603,0.025276923076923093,0.08278787878787883
input:3262_output:76_depth:4_arch:gradual_batch:927.out,5,"[(2466, 8046558), (1670, 4119890), (874, 1460454), (78, 68250), (76, 6004)]",5164,13701156,927,1769,37.06410256410256,0.33432467532467547,0.31254285714285723,0.09597142857142858,0.23078260869565226
input:2964_output:527_depth:4_arch:uniform_batch:605.out,5,"[(2964, 8788260), (2964, 8788260), (2964, 8788260), (2964, 8788260), (527, 1562555)]",12383,36715595,605,2215,63.35897435897436,0.6086794871794872,0.6011805555555552,0.2259444444444445,0.4153424657534246
input:1809_output:132_depth:1_arch:bottleneck_batch:291.out,3,"[(904, 1636240), (452, 409060), (132, 59796)]",1488,2105096,291,1513,35.103896103896105,0.30989610389610384,0.15617647058823533,0.027749999999999973,0.09742647058823524
input:1477_output:166_depth:5_arch:uniform_batch:319.out,6,"[(1477, 2183006), (1477, 2183006), (1477, 2183006), (1477, 2183006), (1477, 2183006), (166, 245348)]",7551,11160378,319,1717,49.6025641025641,0.4799350649350648,0.405777777777778,0.1375694444444444,0.22230555555555565
input:679_output:63_depth:5_arch:bottleneck_batch:455.out,7,"[(339, 230520), (169, 57460), (84, 14280), (63, 5355), (63, 4032), (63, 4032), (63, 4032)]",844,319711,455,1457,22.743589743589745,0.20807692307692305,0.04669999999999996,0.005442857142857147,0.019412698412698416
input:2975_output:665_depth:9_arch:pyramid_batch:503.out,10,"[(1487, 4425312), (743, 1105584), (665, 494760), (665, 442890), (665, 442890), (665, 442890), (665, 442890), (665, 442890), (665, 442890), (665, 442890)]",7550,9125886,503,1665,40.05128205128205,0.35301282051282035,0.3015352112676057,0.07564788732394365,0.16931428571428578
input:2851_output:185_depth:9_arch:gradual_batch:844.out,10,"[(2555, 7286860), (2259, 5774004), (1963, 4436380), (1667, 3273988), (1371, 2286828), (1075, 1474900), (779, 838204), (483, 376740), (187, 90508), (185, 34780)]",12524,25873192,844,2023,55.243589743589745,0.5240769230769233,0.4886323529411765,0.17658823529411757,0.3689850746268658
input:2433_output:46_depth:10_arch:gradual_batch:868.out,11,"[(2195, 5342630), (1957, 4297572), (1719, 3365802), (1481, 2547320), (1243, 1842126), (1005, 1250220), (767, 771602), (529, 406272), (291, 154230), (53, 15476), (46, 2484)]",11286,19995734,868,1903,49.67088607594937,0.4757402597402597,0.4398472222222222,0.14297222222222225,0.32080882352941176
input:3638_output:619_depth:7_arch:gradual_batch:134.out,8,"[(3207, 11670273), (2776, 8905408), (2345, 6512065), (1914, 4490244), (1483, 2839945), (1052, 1561168), (621, 653913), (619, 385018)]",14017,37018034,134,2185,74.9367088607595,0.7357564102564103,0.6306376811594204,0.2614492753623189,0.26802941176470585
input:3868_output:549_depth:2_arch:uniform_batch:645.out,3,"[(3868, 14965292), (3868, 14965292), (549, 2124081)]",8285,32054665,645,2113,57.77215189873418,0.5489999999999999,0.5112857142857141,0.21927142857142856,0.37079999999999996
input:3029_output:452_depth:3_arch:uniform_batch:1006.out,4,"[(3029, 9177870), (3029, 9177870), (3029, 9177870), (452, 1369560)]",9539,28903170,1006,2087,55.58974358974359,0.5160000000000001,0.49246376811594217,0.13347826086956524,0.3724794520547944
input:3695_output:123_depth:9_arch:gradual_batch:208.out,10,"[(3299, 12193104), (2903, 9579900), (2507, 7280328), (2111, 5294388), (1715, 3622080), (1319, 2263404), (923, 1218360), (527, 486948), (131, 69168), (123, 16236)]",15558,42023916,208,2313,73.22784810126582,0.7218831168831166,0.6302253521126763,0.27123943661971833,0.3130714285714286
input:575_output:55_depth:7_arch:uniform_batch:497.out,8,"[(575, 331200), (575, 331200), (575, 331200), (575, 331200), (575, 331200), (575, 331200), (575, 331200), (55, 31680)]",4080,2350080,497,1515,37.23376623376623,0.34924358974358977,0.21837878787878795,0.03713636363636364,0.1213484848484848
input:1382_output:213_depth:4_arch:gradual_batch:371.out,5,"[(1090, 1507470), (798, 870618), (506, 404294), (214, 108498), (213, 45795)]",2821,2936675,371,1515,36.79220779220779,0.3401038961038961,0.21055384615384617,0.05067692307692304,0.13321875000000002
input:2958_output:4_depth:10_arch:pyramid_batch:474.out,11,"[(1479, 4376361), (739, 1093720), (369, 273060), (184, 68080), (92, 17020), (46, 4278), (23, 1081), (11, 264), (5, 60), (4, 24), (4, 20)]",2956,5833968,474,1589,37.01282051282051,0.3240897435897437,0.21655072463768119,0.05056521739130434,0.1396999999999999
input:3660_output:61_depth:3_arch:bottleneck_batch:871.out,5,"[(1830, 6699630), (915, 1675365), (457, 418612), (228, 104424), (61, 13969)]",3491,8912000,871,1659,34.392405063291136,0.2978311688311687,0.27237878787878794,0.06293939393939392,0.20483076923076926
input:716_output:97_depth:8_arch:uniform_batch:428.out,9,"[(716, 513372), (716, 513372), (716, 513372), (716, 513372), (716, 513372), (716, 513372), (716, 513372), (716, 513372), (97, 69549)]",5825,4176525,428,1559,36.22784810126582,0.35301282051282057,0.25399999999999995,0.05778378378378377,0.1532121212121212
input:433_output:25_depth:4_arch:gradual_batch:478.out,5,"[(331, 143654), (229, 76028), (127, 29210), (25, 3200), (25, 650)]",737,252742,478,1457,20.38961038961039,0.18189743589743587,0.04594029850746267,0.004731343283582092,0.017955223880597008
input:3360_output:329_depth:7_arch:uniform_batch:532.out,8,"[(3360, 11292960), (3360, 11292960), (3360, 11292960), (3360, 11292960), (3360, 11292960), (3360, 11292960), (3360, 11292960), (329, 1105769)]",23849,80156489,532,3095,75.79746835443038,0.7569740259740262,0.7349859154929577,0.2964,0.5052602739726028
input:1259_output:131_depth:9_arch:gradual_batch:155.out,10,"[(1134, 1428840), (1009, 1145215), (884, 892840), (759, 671715), (634, 481840), (509, 323215), (384, 195840), (259, 99715), (134, 34840), (131, 17685)]",5837,5291745,155,1561,38.833333333333336,0.36703846153846154,0.21373611111111115,0.03759722222222219,0.08149295774647884
input:1033_output:164_depth:4_arch:bottleneck_batch:635.out,6,"[(516, 533544), (258, 133386), (164, 42476), (164, 27060), (164, 27060), (164, 27060)]",1430,790586,635,1477,24.16883116883117,0.2197792207792207,0.09284848484848482,0.013727272727272737,0.053906249999999954
input:1813_output:289_depth:10_arch:bottleneck_batch:1021.out,12,"[(906, 1643484), (453, 410871), (289, 131206), (289, 83810), (289, 83810), (289, 83810), (289, 83810), (289, 83810), (289, 83810), (289, 83810), (289, 83810), (289, 83810)]",4249,2939851,1021,1527,34.56962025316456,0.31662337662337664,0.21788059701492538,0.04723880597014928,0.13946153846153841
input:2657_output:236_depth:10_arch:uniform_batch:80.out,11,"[(2657, 7062306), (2657, 7062306), (2657, 7062306), (2657, 7062306), (2657, 7062306), (2657, 7062306), (2657, 7062306), (2657, 7062306), (2657, 7062306), (2657, 7062306), (236, 627288)]",26806,71250348,80,2883,85.0,0.850675324675325,0.7726911764705879,0.3458823529411766,0.25429850746268656
input:3028_output:196_depth:10_arch:bottleneck_batch:642.out,12,"[(1514, 4585906), (757, 1146855), (378, 286524), (196, 74284), (196, 38612), (196, 38612), (196, 38612), (196, 38612), (196, 38612), (196, 38612), (196, 38612), (196, 38612)]",4413,6402465,642,1593,36.85897435897436,0.3173589743589745,0.24152941176470594,0.05291176470588238,0.15382089552238806
input:103_output:8_depth:3_arch:gradual_batch:976.out,4,"[(72, 7488), (41, 2993), (10, 420), (8, 88)]",131,10989,976,1453,9.58974358974359,0.08796103896103899,0.008701492537313438,0.0010000000000000007,0.0020000000000000013
input:3628_output:171_depth:4_arch:gradual_batch:725.out,5,"[(2764, 10030556), (1900, 5253500), (1036, 1969436), (172, 178364), (171, 29583)]",6043,17461439,725,1839,43.64102564102564,0.3885714285714286,0.3528695652173913,0.12110294117647058,0.2545833333333334
input:1732_output:212_depth:5_arch:bottleneck_batch:264.out,7,"[(866, 1500778), (433, 375411), (216, 93744), (212, 46004), (212, 45156), (212, 45156), (212, 45156)]",2363,2151405,264,1501,38.01282051282051,0.3502597402597402,0.1549701492537314,0.02040298507462685,0.07631343283582087
input:3616_output:519_depth:2_arch:bottleneck_batch:731.out,4,"[(1808, 6539536), (904, 1635336), (519, 469695), (519, 269880)]",3750,8914447,731,1657,36.217948717948715,0.30533333333333335,0.26906060606060606,0.06253030303030305,0.20041791044776122
input:2019_output:482_depth:8_arch:pyramid_batch:450.out,9,"[(1009, 2038180), (504, 509040), (482, 243410), (482, 232806), (482, 232806), (482, 232806), (482, 232806), (482, 232806), (482, 232806)]",4887,4187466,450,1547,36.82051282051282,0.33348717948717965,0.2203,0.03949999999999998,0.12717391304347825
input:532_output:132_depth:8_arch:bottleneck_batch:490.out,10,"[(266, 141778), (133, 35511), (132, 17688), (132, 17556), (132, 17556), (132, 17556), (132, 17556), (132, 17556), (132, 17556), (132, 17556)]",1455,317869,490,1461,25.974025974025974,0.2490259740259741,0.08473529411764708,0.008529411764705886,0.024358208955223885
input:1777_output:60_depth:9_arch:gradual_batch:451.out,10,"[(1587, 2821686), (1397, 2218436), (1207, 1687386), (1017, 1228536), (827, 841886), (637, 527436), (447, 285186), (257, 115136), (67, 17286), (60, 4080)]",7503,9747054,451,1663,43.41025641025641,0.4058974358974359,0.33928985507246384,0.09718840579710149,0.2013478260869565
input:2589_output:299_depth:7_arch:uniform_batch:149.out,8,"[(2589, 6705510), (2589, 6705510), (2589, 6705510), (2589, 6705510), (2589, 6705510), (2589, 6705510), (2589, 6705510), (299, 774410)]",18422,47712980,149,2415,77.34177215189874,0.7718311688311686,0.7242058823529408,0.28741176470588253,0.32770000000000005
input:2551_output:304_depth:4_arch:bottleneck_batch:103.out,6,"[(1275, 3253800), (637, 812812), (318, 202884), (304, 96976), (304, 92720), (304, 92720)]",3142,4551912,103,1545,39.12820512820513,0.3574102564102563,0.2001739130434783,0.03504347826086958,0.06275362318840585
input:870_output:65_depth:7_arch:bottleneck_batch:989.out,9,"[(435, 378885), (217, 94612), (108, 23544), (65, 7085), (65, 4290), (65, 4290), (65, 4290), (65, 4290), (65, 4290)]",1150,525576,989,1477,20.896103896103895,0.18027272727272725,0.07044776119402985,0.010761194029850752,0.03263076923076922
input:1991_output:321_depth:7_arch:pyramid_batch:641.out,8,"[(995, 1982040), (497, 495012), (321, 159858), (321, 103362), (321, 103362), (321, 103362), (321, 103362), (321, 103362)]",3418,3153720,641,1529,36.333333333333336,0.32215384615384624,0.20723880597014918,0.03883582089552236,0.13155384615384616
input:1502_output:329_depth:8_arch:gradual_batch:34.out,9,"[(1356, 2038068), (1210, 1641970), (1064, 1288504), (918, 977670), (772, 709468), (626, 483898), (480, 300960), (334, 160654), (329, 110215)]",7089,7711407,34,1617,41.08974358974359,0.3960000000000002,0.2628309859154929,0.06505633802816901,0.059958333333333336
input:3780_output:820_depth:9_arch:gradual_batch:26.out,10,"[(3452, 13052012), (3124, 10787172), (2796, 8737500), (2468, 6902996), (2140, 5283660), (1812, 3879492), (1484, 2690492), (1156, 1716660), (828, 957996), (820, 679780)]",20080,54687760,26,2547,79.29113924050633,0.8023636363636366,0.7140869565217386,0.3756764705882352,0.12943283582089543
input:2840_output:406_depth:2_arch:uniform_batch:511.out,3,"[(2840, 8068440), (2840, 8068440), (406, 1153446)]",6086,17290326,511,1813,48.32051282051282,0.43873076923076937,0.4091527777777775,0.13962499999999994,0.2741200000000001
input:1335_output:295_depth:3_arch:uniform_batch:243.out,4,"[(1335, 1783560), (1335, 1783560), (1335, 1783560), (295, 394120)]",4300,5744800,243,1611,37.756410256410255,0.3545324675324675,0.2571388888888889,0.06212500000000002,0.14089552238805966
input:3390_output:169_depth:5_arch:gradual_batch:843.out,6,"[(2746, 9311686), (2102, 5774194), (1458, 3066174), (814, 1187626), (170, 138550), (169, 28899)]",7459,19507129,843,1885,47.333333333333336,0.4255897435897435,0.4167611940298508,0.14446268656716416,0.2973235294117647
input:1123_output:161_depth:9_arch:gradual_batch:599.out,10,"[(1017, 1143108), (911, 927398), (805, 734160), (699, 563394), (593, 415100), (487, 289278), (381, 185928), (275, 105050), (169, 46644), (161, 27370)]",5498,4437430,599,1561,36.243589743589745,0.3427922077922079,0.2524861111111111,0.05620833333333335,0.15982608695652173
input:2892_output:674_depth:2_arch:gradual_batch:92.out,3,"[(1783, 5158219), (674, 1202416), (674, 454950)]",3131,6815585,92,1593,40.64102564102564,0.37824675324675305,0.2851,0.060185714285714315,0.08149999999999996
input:556_output:105_depth:1_arch:uniform_batch:464.out,2,"[(556, 309692), (105, 58485)]",661,368177,464,1477,15.743589743589743,0.13788311688311683,0.047530303030303006,0.007136363636363642,0.023681818181818182
input:3437_output:459_depth:5_arch:bottleneck_batch:122.out,7,"[(1718, 5906484), (859, 1476621), (459, 394740), (459, 211140), (459, 211140), (459, 211140), (459, 211140)]",4872,8622405,122,1631,43.848101265822784,0.4124871794871795,0.3142318840579711,0.06971014492753622,0.09376811594202906
input:1897_output:267_depth:7_arch:pyramid_batch:194.out,8,"[(948, 1799304), (474, 449826), (267, 126825), (267, 71556), (267, 71556), (267, 71556), (267, 71556), (267, 71556)]",3024,2733735,194,1523,37.07692307692308,0.3521428571428572,0.15282352941176466,0.021970588235294103,0.06773529411764705
input:2869_output:414_depth:4_arch:gradual_batch:348.out,5,"[(2256, 6474720), (1643, 3708251), (1030, 1693320), (417, 429927), (414, 173052)]",5760,12479270,348,1727,44.08860759493671,0.410844155844156,0.35406849315068506,0.11572602739726036,0.2063088235294118
input:3512_output:741_depth:1_arch:bottleneck_batch:954.out,3,"[(1756, 6168828), (878, 1542646), (741, 651339)]",3375,8362813,954,1649,36.88461538461539,0.2982820512820512,0.2655441176470589,0.07395588235294119,0.2095211267605634
input:2834_output:396_depth:10_arch:pyramid_batch:309.out,11,"[(1417, 4017195), (708, 1003944), (396, 280764), (396, 157212), (396, 157212), (396, 157212), (396, 157212), (396, 157212), (396, 157212), (396, 157212), (396, 157212)]",5689,6559599,309,1603,38.05128205128205,0.3385000000000001,0.22957746478873237,0.04708450704225356,0.11498484848484845
input:1593_output:257_depth:7_arch:pyramid_batch:619.out,8,"[(796, 1268824), (398, 317206), (257, 102543), (257, 66306), (257, 66306), (257, 66306), (257, 66306), (257, 66306)]",2736,2020103,619,1503,33.82051282051282,0.3030384615384615,0.17450793650793642,0.029301587301587283,0.10029411764705884
input:1621_output:70_depth:6_arch:bottleneck_batch:478.out,8,"[(810, 1313820), (405, 328455), (202, 82012), (101, 20503), (70, 7140), (70, 4970), (70, 4970), (70, 4970)]",1798,1766840,478,1495,33.32051282051282,0.2979090909090909,0.1443538461538461,0.030430769230769223,0.08068750000000002
input:3139_output:611_depth:4_arch:gradual_batch:432.out,5,"[(2507, 7871980), (1875, 4702500), (1243, 2331868), (611, 760084), (611, 373932)]",6847,16040364,432,1805,48.050632911392405,0.4417820512820512,0.40462499999999996,0.13714084507042254,0.2501428571428572
input:3904_output:417_depth:9_arch:gradual_batch:429.out,10,"[(3517, 13733885), (3130, 11011340), (2743, 8588333), (2356, 6464864), (1969, 4640933), (1582, 3116540), (1195, 1891685), (808, 966368), (421, 340589), (417, 175974)]",18138,50930511,429,2485,71.7948717948718,0.6874415584415583,0.6595694444444441,0.23912499999999984,0.41342465753424645
input:1123_output:59_depth:8_arch:gradual_batch:824.out,9,"[(990, 1112760), (857, 849287), (724, 621192), (591, 428475), (458, 271136), (325, 149175), (192, 62592), (59, 11387), (59, 3540)]",4255,3509544,824,1537,36.03846153846154,0.33298717948717954,0.2499538461538462,0.050630769230769215,0.17146874999999995
input:1267_output:3_depth:3_arch:gradual_batch:473.out,4,"[(846, 1072728), (425, 359975), (4, 1704), (3, 15)]",1278,1434422,473,1493,28.602564102564102,0.24989610389610395,0.11667647058823531,0.028014705882352928,0.07716417910447762
input:819_output:52_depth:5_arch:bottleneck_batch:9.out,7,"[(409, 335380), (204, 83640), (102, 20910), (52, 5356), (52, 2756), (52, 2756), (52, 2756)]",923,453554,9,1473,36.85897435897436,0.36384615384615393,0.027954545454545475,0.004000000000000003,0.004953846153846157
input:76_output:13_depth:7_arch:pyramid_batch:828.out,8,"[(38, 2926), (19, 741), (13, 260), (13, 182), (13, 182), (13, 182), (13, 182), (13, 182)]",135,4837,828,1451,16.846153846153847,0.15991025641025639,0.008298507462686573,0.0010000000000000007,0.0018923076923076938
input:1775_output:153_depth:1_arch:uniform_batch:328.out,2,"[(1775, 3152400), (153, 271728)]",1928,3424128,328,1541,35.5,0.3139871794871794,0.22089393939393948,0.04512121212121208,0.14026865671641786
input:1505_output:38_depth:2_arch:bottleneck_batch:644.out,4,"[(752, 1132512), (376, 283128), (188, 70876), (38, 7182)]",1354,1493698,644,1495,25.98701298701299,0.22855844155844157,0.12125757575757579,0.025560606060606055,0.07787878787878792
input:1542_output:283_depth:2_arch:bottleneck_batch:366.out,4,"[(771, 1189653), (385, 297220), (283, 109238), (283, 80372)]",1722,1676483,366,1497,33.12820512820513,0.29094871794871796,0.15220588235294116,0.031338235294117625,0.08644117647058824
input:1887_output:149_depth:3_arch:gradual_batch:871.out,4,"[(1308, 2469504), (729, 954261), (150, 109500), (149, 22499)]",2336,3555764,871,1555,31.31645569620253,0.2690384615384615,0.2095846153846154,0.05403076923076927,0.16092307692307703
input:1359_output:263_depth:10_arch:uniform_batch:392.out,11,"[(1359, 1848240), (1359, 1848240), (1359, 1848240), (1359, 1848240), (1359, 1848240), (1359, 1848240), (1359, 1848240), (1359, 1848240), (1359, 1848240), (1359, 1848240), (263, 357680)]",13853,18840080,392,1963,59.63636363636363,0.5748571428571426,0.5089571428571427,0.1863571428571428,0.3033285714285716
input:326_output:74_depth:4_arch:uniform_batch:740.out,5,"[(326, 106602), (326, 106602), (326, 106602), (326, 106602), (74, 24198)]",1378,450606,740,1465,20.55128205128205,0.1930641025641025,0.08130882352941175,0.01522058823529413,0.039901408450704196
input:1040_output:60_depth:9_arch:gradual_batch:35.out,10,"[(932, 970212), (824, 768792), (716, 590700), (608, 435936), (500, 304500), (392, 196392), (284, 111612), (176, 50160), (68, 12036), (60, 4140)]",4560,3444480,35,1517,38.64935064935065,0.3735512820512819,0.1399014084507042,0.02485915492957744,0.03894366197183101
input:3212_output:301_depth:6_arch:pyramid_batch:146.out,7,"[(1606, 5160078), (803, 1290421), (401, 322404), (301, 121002), (301, 90902), (301, 90902), (301, 90902)]",4014,7166611,146,1601,41.92307692307692,0.38166666666666654,0.27229577464788746,0.05709859154929575,0.09141666666666665
input:2136_output:105_depth:7_arch:bottleneck_batch:553.out,9,"[(1068, 2282316), (534, 570846), (267, 142845), (133, 35644), (105, 14070), (105, 11130), (105, 11130), (105, 11130), (105, 11130)]",2527,3090241,553,1539,36.45454545454545,0.3212987012987013,0.19088235294117653,0.03689705882352942,0.12380597014925374
