Filename,Depth,Activations-Params,Activation Function,Total Activations,Total Parameters,Batch Size,Max GPU Memory (MiB),Avg GPUTL,Avg GRACT,Avg SMACT,Avg SMOCC,Avg FP32A,Conv2d Count,BatchNorm2d Count,Dropout Count,AdaptiveAvgPool2d Count,Linear Count,Status,Input Size (MB),Forward/Backward Pass Size (MB),Params Size (MB),Estimated Total Size (MB),architecture
input_channels:3_num_classes:919_depth:18_arch:residual_base_filters:118_batch:40_input_size:126_act:mish_dropout:0.1379090550541554_dropout:False_batchnorm:True.out,67,"[('conv2d', 74934720, 472), ('batchnorm2d', 74934720, 236), ('conv2d', 74934720, 3304), ('batchnorm2d', 74934720, 236), ('Mish', 74934720, 0), ('conv2d', 74934720, 125434), ('batchnorm2d', 74934720, 236), ('Mish', 74934720, 0), ('conv2d', 21908880, 16422), ('batchnorm2d', 21908880, 276), ('conv2d', 21908880, 146694), ('batchnorm2d', 21908880, 276), ('Mish', 21908880, 0), ('conv2d', 21908880, 171534), ('batchnorm2d', 21908880, 276), ('Mish', 21908880, 0), ('conv2d', 25719120, 22518), ('batchnorm2d', 25719120, 324), ('conv2d', 25719120, 201366), ('batchnorm2d', 25719120, 324), ('Mish', 25719120, 0), ('conv2d', 25719120, 236358), ('batchnorm2d', 25719120, 324), ('Mish', 25719120, 0), ('conv2d', 7741440, 30807), ('batchnorm2d', 7741440, 378), ('conv2d', 7741440, 275751), ('batchnorm2d', 7741440, 378), ('Mish', 7741440, 0), ('conv2d', 7741440, 321678), ('batchnorm2d', 7741440, 378), ('Mish', 7741440, 0), ('conv2d', 9093120, 42180), ('batchnorm2d', 9093120, 444), ('conv2d', 9093120, 377844), ('batchnorm2d', 9093120, 444), ('Mish', 9093120, 0), ('conv2d', 9093120, 443778), ('batchnorm2d', 9093120, 444), ('Mish', 9093120, 0), ('conv2d', 2662400, 57980), ('batchnorm2d', 2662400, 520), ('conv2d', 2662400, 519740), ('batchnorm2d', 2662400, 520), ('Mish', 2662400, 0), ('conv2d', 2662400, 608660), ('batchnorm2d', 2662400, 520), ('Mish', 2662400, 0), ('conv2d', 3123200, 79605), ('batchnorm2d', 3123200, 610), ('conv2d', 3123200, 714005), ('batchnorm2d', 3123200, 610), ('Mish', 3123200, 0), ('conv2d', 3123200, 837530), ('batchnorm2d', 3123200, 610), ('Mish', 3123200, 0), ('conv2d', 916480, 109548), ('batchnorm2d', 916480, 716), ('conv2d', 916480, 983068), ('batchnorm2d', 916480, 716), ('Mish', 916480, 0), ('conv2d', 916480, 1153834), ('batchnorm2d', 916480, 716), ('Mish', 916480, 0), ('adaptive_avg_pool2d', 14320, 0), ('linear', 36760, 329921), ('softmax', 36760, 0)]",Mish,29222068,7820543,40,8423,90.39682539682539,0.8801666666666665,0.8709272727272728,0.3987454545454545,0.06018518518518518,24,24,0,1,1,SUCCESSFUL,7.199999999999999,12262.0,29.83,12299.03,residual
input_channels:3_num_classes:52_depth:25_arch:residual_base_filters:103_batch:4_input_size:96_act:mish_dropout:0.1670893060457091_dropout:True_batchnorm:True.out,83,"[('conv2d', 3796992, 412), ('batchnorm2d', 3796992, 206), ('conv2d', 3796992, 2884), ('batchnorm2d', 3796992, 206), ('Mish', 3796992, 0), ('dropout', 3796992, 0), ('conv2d', 3796992, 95584), ('batchnorm2d', 3796992, 206), ('Mish', 3796992, 0), ('dropout', 3796992, 0), ('conv2d', 1069056, 12064), ('batchnorm2d', 1069056, 232), ('conv2d', 1069056, 107648), ('batchnorm2d', 1069056, 232), ('Mish', 1069056, 0), ('dropout', 1069056, 0), ('conv2d', 1069056, 121220), ('batchnorm2d', 1069056, 232), ('Mish', 1069056, 0), ('dropout', 1069056, 0), ('conv2d', 1198080, 15210), ('batchnorm2d', 1198080, 260), ('conv2d', 1198080, 135850), ('batchnorm2d', 1198080, 260), ('Mish', 1198080, 0), ('dropout', 1198080, 0), ('conv2d', 1198080, 152230), ('batchnorm2d', 1198080, 260), ('Mish', 1198080, 0), ('dropout', 1198080, 0), ('conv2d', 338688, 19257), ('batchnorm2d', 338688, 294), ('conv2d', 338688, 172137), ('batchnorm2d', 338688, 294), ('Mish', 338688, 0), ('dropout', 338688, 0), ('conv2d', 338688, 194628), ('batchnorm2d', 338688, 294), ('Mish', 338688, 0), ('dropout', 338688, 0), ('conv2d', 382464, 24568), ('batchnorm2d', 382464, 332), ('conv2d', 382464, 219784), ('batchnorm2d', 382464, 332), ('Mish', 382464, 0), ('dropout', 382464, 0), ('conv2d', 382464, 248170), ('batchnorm2d', 382464, 332), ('Mish', 382464, 0), ('dropout', 382464, 0), ('conv2d', 107712, 31229), ('batchnorm2d', 107712, 374), ('conv2d', 107712, 279565), ('batchnorm2d', 107712, 374), ('Mish', 107712, 0), ('dropout', 107712, 0), ('conv2d', 107712, 314908), ('batchnorm2d', 107712, 374), ('Mish', 107712, 0), ('dropout', 107712, 0), ('conv2d', 121536, 39668), ('batchnorm2d', 121536, 422), ('conv2d', 121536, 355324), ('batchnorm2d', 121536, 422), ('Mish', 121536, 0), ('dropout', 121536, 0), ('conv2d', 121536, 400900), ('batchnorm2d', 121536, 422), ('Mish', 121536, 0), ('dropout', 121536, 0), ('conv2d', 34128, 50244), ('batchnorm2d', 34128, 474), ('conv2d', 34128, 450300), ('batchnorm2d', 34128, 474), ('Mish', 34128, 0), ('dropout', 34128, 0), ('conv2d', 34128, 505758), ('batchnorm2d', 34128, 474), ('Mish', 34128, 0), ('dropout', 34128, 0), ('adaptive_avg_pool2d', 948, 0), ('linear', 208, 12376), ('softmax', 208, 0)]",Mish,17621981,3969700,4,2069,58.723076923076924,0.5564843749999999,0.3569259259259259,0.1389259259259259,0.022763636363636368,24,24,16,1,1,SUCCESSFUL,0.44,699.12,15.14,714.7,residual
input_channels:1_num_classes:786_depth:27_arch:residual_base_filters:17_batch:54_input_size:108_act:mish_dropout:0.3558422338202635_dropout:True_batchnorm:True.out,83,"[('conv2d', 10707552, 34), ('batchnorm2d', 10707552, 34), ('conv2d', 10707552, 170), ('batchnorm2d', 10707552, 34), ('Mish', 10707552, 0), ('dropout', 10707552, 0), ('conv2d', 10707552, 2618), ('batchnorm2d', 10707552, 34), ('Mish', 10707552, 0), ('dropout', 10707552, 0), ('conv2d', 3149280, 360), ('batchnorm2d', 3149280, 40), ('conv2d', 3149280, 3080), ('batchnorm2d', 3149280, 40), ('Mish', 3149280, 0), ('dropout', 3149280, 0), ('conv2d', 3149280, 3620), ('batchnorm2d', 3149280, 40), ('Mish', 3149280, 0), ('dropout', 3149280, 0), ('conv2d', 3779136, 504), ('batchnorm2d', 3779136, 48), ('conv2d', 3779136, 4344), ('batchnorm2d', 3779136, 48), ('Mish', 3779136, 0), ('dropout', 3779136, 0), ('conv2d', 3779136, 5208), ('batchnorm2d', 3779136, 48), ('Mish', 3779136, 0), ('dropout', 3779136, 0), ('conv2d', 1102248, 700), ('batchnorm2d', 1102248, 56), ('conv2d', 1102248, 6076), ('batchnorm2d', 1102248, 56), ('Mish', 1102248, 0), ('dropout', 1102248, 0), ('conv2d', 1102248, 7084), ('batchnorm2d', 1102248, 56), ('Mish', 1102248, 0), ('dropout', 1102248, 0), ('conv2d', 1338444, 986), ('batchnorm2d', 1338444, 68), ('conv2d', 1338444, 8602), ('batchnorm2d', 1338444, 68), ('Mish', 1338444, 0), ('dropout', 1338444, 0), ('conv2d', 1338444, 10438), ('batchnorm2d', 1338444, 68), ('Mish', 1338444, 0), ('dropout', 1338444, 0), ('conv2d', 433944, 1435), ('batchnorm2d', 433944, 82), ('conv2d', 433944, 12587), ('batchnorm2d', 433944, 82), ('Mish', 433944, 0), ('dropout', 433944, 0), ('conv2d', 433944, 15170), ('batchnorm2d', 433944, 82), ('Mish', 433944, 0), ('dropout', 433944, 0), ('conv2d', 518616, 2058), ('batchnorm2d', 518616, 98), ('conv2d', 518616, 18130), ('batchnorm2d', 518616, 98), ('Mish', 518616, 0), ('dropout', 518616, 0), ('conv2d', 518616, 21658), ('batchnorm2d', 518616, 98), ('Mish', 518616, 0), ('dropout', 518616, 0), ('conv2d', 153468, 2900), ('batchnorm2d', 153468, 116), ('conv2d', 153468, 25636), ('batchnorm2d', 153468, 116), ('Mish', 153468, 0), ('dropout', 153468, 0), ('conv2d', 153468, 30334), ('batchnorm2d', 153468, 116), ('Mish', 153468, 0), ('dropout', 153468, 0), ('adaptive_avg_pool2d', 3132, 0), ('linear', 42444, 46374), ('softmax', 42444, 0)]",Mish,3924350,231732,54,2485,-1,-1,-1,-1,-1,24,24,16,1,1,SUCCESSFUL,2.16,2101.6800000000003,0.88,2104.7200000000003,residual
input_channels:1_num_classes:826_depth:29_arch:hourglass_base_filters:38_batch:36_input_size:144_act:leaky_relu_dropout:0.4704685302425706_dropout:True_batchnorm:False.out,90,"[('conv2d', 28366848, 380), ('LeakyReLU', 28366848, 0), ('dropout', 28366848, 0), ('conv2d', 37324800, 17150), ('LeakyReLU', 37324800, 0), ('dropout', 37324800, 0), ('conv2d', 50015232, 30217), ('LeakyReLU', 50015232, 0), ('dropout', 50015232, 0), ('conv2d', 66438144, 53756), ('LeakyReLU', 66438144, 0), ('dropout', 66438144, 0), ('conv2d', 88086528, 94636), ('LeakyReLU', 88086528, 0), ('dropout', 88086528, 0), ('conv2d', 117199872, 166891), ('LeakyReLU', 117199872, 0), ('dropout', 117199872, 0), ('conv2d', 156017664, 295526), ('LeakyReLU', 156017664, 0), ('dropout', 156017664, 0), ('conv2d', 207525888, 523196), ('LeakyReLU', 207525888, 0), ('dropout', 207525888, 0), ('conv2d', 276203520, 926110), ('LeakyReLU', 276203520, 0), ('dropout', 276203520, 0), ('conv2d', 368022528, 1642183), ('LeakyReLU', 368022528, 0), ('dropout', 368022528, 0), ('conv2d', 488954880, 2906890), ('LeakyReLU', 488954880, 0), ('dropout', 488954880, 0), ('conv2d', 650198016, 5135416), ('LeakyReLU', 650198016, 0), ('dropout', 650198016, 0), ('conv2d', 864442368, 9078720), ('LeakyReLU', 864442368, 0), ('dropout', 864442368, 0), ('conv2d', 1149603840, 16051420), ('LeakyReLU', 1149603840, 0), ('dropout', 1149603840, 0), ('conv2d', 1171252224, 21747909), ('LeakyReLU', 1171252224, 0), ('dropout', 1171252224, 0), ('conv2d', 898034688, 16988766), ('LeakyReLU', 898034688, 0), ('dropout', 898034688, 0), ('conv2d', 688269312, 9983416), ('LeakyReLU', 688269312, 0), ('dropout', 688269312, 0), ('conv2d', 527772672, 5867393), ('LeakyReLU', 527772672, 0), ('dropout', 527772672, 0), ('conv2d', 404600832, 3449288), ('LeakyReLU', 404600832, 0), ('dropout', 404600832, 0), ('conv2d', 309795840, 2024785), ('LeakyReLU', 309795840, 0), ('dropout', 309795840, 0), ('conv2d', 237385728, 1188048), ('LeakyReLU', 237385728, 0), ('dropout', 237385728, 0), ('conv2d', 182145024, 698572), ('LeakyReLU', 182145024, 0), ('dropout', 182145024, 0), ('conv2d', 139594752, 410839), ('LeakyReLU', 139594752, 0), ('dropout', 139594752, 0), ('conv2d', 106748928, 240812), ('LeakyReLU', 106748928, 0), ('dropout', 106748928, 0), ('conv2d', 82114560, 141680), ('LeakyReLU', 82114560, 0), ('dropout', 82114560, 0), ('conv2d', 62705664, 83244), ('LeakyReLU', 62705664, 0), ('dropout', 62705664, 0), ('conv2d', 47775744, 48448), ('LeakyReLU', 47775744, 0), ('dropout', 47775744, 0), ('conv2d', 36578304, 28273), ('LeakyReLU', 36578304, 0), ('dropout', 36578304, 0), ('conv2d', 28366848, 16796), ('LeakyReLU', 28366848, 0), ('dropout', 28366848, 0), ('adaptive_avg_pool2d', 1368, 0), ('linear', 29736, 32214), ('softmax', 29736, 0)]",LeakyReLU,789296794,99872974,36,38903,7.6,0.21580000000000005,0.741,0.184,0.002,29,0,29,1,1,OOM_CRASH,2.88,289049.04000000004,380.99,289432.91,hourglass
input_channels:1_num_classes:240_depth:19_arch:pyramid_base_filters:62_batch:46_input_size:18_act:softplus_dropout:0.11796893251943784_dropout:False_batchnorm:False.out,41,"[('conv2d', 924048, 620), ('Softplus', 924048, 0), ('conv2d', 1102896, 41366), ('Softplus', 1102896, 0), ('conv2d', 1326456, 59363), ('Softplus', 1326456, 0), ('conv2d', 1594728, 85814), ('Softplus', 1594728, 0), ('conv2d', 1922616, 124356), ('Softplus', 1922616, 0), ('conv2d', 2310120, 180110), ('Softplus', 2310120, 0), ('conv2d', 2787048, 261052), ('Softplus', 2787048, 0), ('conv2d', 3338496, 377216), ('Softplus', 3338496, 0), ('conv2d', 4024080, 544590), ('Softplus', 4024080, 0), ('conv2d', 4843800, 790075), ('Softplus', 4843800, 0), ('conv2d', 5812560, 1141140), ('Softplus', 5812560, 0), ('conv2d', 6989976, 1646659), ('Softplus', 6989976, 0), ('conv2d', 8405856, 2381208), ('Softplus', 8405856, 0), ('conv2d', 10104912, 3442206), ('Softplus', 10104912, 0), ('conv2d', 12146760, 4973945), ('Softplus', 12146760, 0), ('conv2d', 14605920, 7189280), ('Softplus', 14605920, 0), ('conv2d', 17556912, 10391138), ('Softplus', 17556912, 0), ('conv2d', 21118968, 15024451), ('Softplus', 21118968, 0), ('conv2d', 25381512, 21720062), ('Softplus', 25381512, 0), ('adaptive_avg_pool2d', 78338, 0), ('linear', 11040, 408960), ('softmax', 11040, 0)]",Softplus,6362951,70783611,46,4893,92.82539682539682,0.9143492063492057,0.8860185185185185,0.23442592592592598,0.01086538461538462,19,0,0,1,1,SUCCESSFUL,0.0,3349.26,270.02,3619.28,pyramid
input_channels:3_num_classes:369_depth:21_arch:residual_base_filters:78_batch:16_input_size:186_act:relu_dropout:0.2149896236970229_dropout:True_batchnorm:True.out,103,"[('conv2d', 43175808, 312), ('batchnorm2d', 43175808, 156), ('conv2d', 43175808, 2184), ('batchnorm2d', 43175808, 156), ('ReLU', 43175808, 0), ('dropout', 43175808, 0), ('conv2d', 43175808, 54834), ('batchnorm2d', 43175808, 156), ('ReLU', 43175808, 0), ('dropout', 43175808, 0), ('conv2d', 12592944, 7189), ('batchnorm2d', 12592944, 182), ('conv2d', 12592944, 63973), ('batchnorm2d', 12592944, 182), ('ReLU', 12592944, 0), ('dropout', 12592944, 0), ('conv2d', 12592944, 74620), ('batchnorm2d', 12592944, 182), ('ReLU', 12592944, 0), ('dropout', 12592944, 0), ('conv2d', 14668704, 9752), ('batchnorm2d', 14668704, 212), ('conv2d', 14668704, 86920), ('batchnorm2d', 14668704, 212), ('ReLU', 14668704, 0), ('dropout', 14668704, 0), ('conv2d', 14668704, 101230), ('batchnorm2d', 14668704, 212), ('ReLU', 14668704, 0), ('dropout', 14668704, 0), ('conv2d', 4382656, 13268), ('batchnorm2d', 4382656, 248), ('conv2d', 4382656, 118420), ('batchnorm2d', 4382656, 248), ('ReLU', 4382656, 0), ('dropout', 4382656, 0), ('conv2d', 4382656, 138508), ('batchnorm2d', 4382656, 248), ('ReLU', 4382656, 0), ('dropout', 4382656, 0), ('conv2d', 5124880, 18125), ('batchnorm2d', 5124880, 290), ('conv2d', 5124880, 161965), ('batchnorm2d', 5124880, 290), ('ReLU', 5124880, 0), ('dropout', 5124880, 0), ('conv2d', 5124880, 189370), ('batchnorm2d', 5124880, 290), ('ReLU', 5124880, 0), ('dropout', 5124880, 0), ('conv2d', 1557504, 24674), ('batchnorm2d', 1557504, 338), ('conv2d', 1557504, 220714), ('batchnorm2d', 1557504, 338), ('ReLU', 1557504, 0), ('dropout', 1557504, 0), ('conv2d', 1557504, 257218), ('batchnorm2d', 1557504, 338), ('ReLU', 1557504, 0), ('dropout', 1557504, 0), ('conv2d', 1824768, 33660), ('batchnorm2d', 1824768, 396), ('conv2d', 1824768, 301356), ('batchnorm2d', 1824768, 396), ('ReLU', 1824768, 0), ('dropout', 1824768, 0), ('conv2d', 1824768, 353034), ('batchnorm2d', 1824768, 396), ('ReLU', 1824768, 0), ('dropout', 1824768, 0), ('conv2d', 532224, 45969), ('batchnorm2d', 532224, 462), ('conv2d', 532224, 411873), ('batchnorm2d', 532224, 462), ('ReLU', 532224, 0), ('dropout', 532224, 0), ('conv2d', 532224, 480480), ('batchnorm2d', 532224, 462), ('ReLU', 532224, 0), ('dropout', 532224, 0), ('conv2d', 622080, 62640), ('batchnorm2d', 622080, 540), ('conv2d', 622080, 561600), ('batchnorm2d', 622080, 540), ('ReLU', 622080, 0), ('dropout', 622080, 0), ('conv2d', 622080, 656370), ('batchnorm2d', 622080, 540), ('ReLU', 622080, 0), ('dropout', 622080, 0), ('conv2d', 182016, 85636), ('batchnorm2d', 182016, 632), ('conv2d', 182016, 768196), ('batchnorm2d', 182016, 632), ('ReLU', 182016, 0), ('dropout', 182016, 0), ('conv2d', 182016, 899020), ('batchnorm2d', 182016, 632), ('ReLU', 182016, 0), ('dropout', 182016, 0), ('adaptive_avg_pool2d', 5056, 0), ('linear', 5904, 116973), ('softmax', 5904, 0)]",ReLU,52915794,6330451,16,5337,92.296875,0.9108571428571424,0.7931964285714289,0.3926363636363635,0.041872727272727256,30,30,20,1,1,SUCCESSFUL,6.4,8397.28,24.15,8427.83,residual
input_channels:3_num_classes:249_depth:3_arch:residual_base_filters:33_batch:42_input_size:118_act:selu_dropout:0.39332863779893457_dropout:False_batchnorm:False.out,8,"[('conv2d', 19298664, 132), ('conv2d', 19298664, 924), ('SELU', 19298664, 0), ('conv2d', 19298664, 9834), ('SELU', 19298664, 0), ('adaptive_avg_pool2d', 1386, 0), ('linear', 10458, 8466), ('softmax', 10458, 0)]",SELU,2297991,19356,42,2329,64.70967741935483,0.570809523809524,0.5549259259259259,0.25479629629629624,0.22398245614035087,3,0,0,1,1,SUCCESSFUL,6.72,1325.1000000000001,0.07,1331.8899999999999,residual
input_channels:3_num_classes:874_depth:11_arch:gradual_base_filters:60_batch:54_input_size:92_act:leaky_relu_dropout:0.4862030408299045_dropout:False_batchnorm:False.out,25,"[('conv2d', 27423360, 1680), ('LeakyReLU', 27423360, 0), ('conv2d', 31993920, 37870), ('LeakyReLU', 31993920, 0), ('conv2d', 37478592, 51742), ('LeakyReLU', 37478592, 0), ('conv2d', 44334432, 71683), ('LeakyReLU', 44334432, 0), ('conv2d', 52104384, 99636), ('LeakyReLU', 52104384, 0), ('conv2d', 60788448, 136591), ('LeakyReLU', 60788448, 0), ('conv2d', 71757792, 188086), ('LeakyReLU', 71757792, 0), ('conv2d', 84098304, 260176), ('LeakyReLU', 84098304, 0), ('conv2d', 98724096, 357912), ('LeakyReLU', 98724096, 0), ('conv2d', 116092224, 494030), ('LeakyReLU', 116092224, 0), ('conv2d', 136202688, 681526), ('LeakyReLU', 136202688, 0), ('adaptive_avg_pool2d', 16092, 0), ('linear', 47196, 261326), ('softmax', 47196, 0)]",LeakyReLU,28187166,2642258,54,11801,95.17460317460318,0.9216507936507936,0.9094545454545457,0.3860000000000001,0.011240740740740747,11,0,0,1,1,SUCCESSFUL,5.4,17418.78,10.08,17434.260000000002,gradual
input_channels:1_num_classes:546_depth:14_arch:hourglass_base_filters:105_batch:58_input_size:162_act:softplus_dropout:0.4532630337510084_dropout:True_batchnorm:True.out,59,"[('conv2d', 159825960, 1050), ('batchnorm2d', 159825960, 210), ('Softplus', 159825960, 0), ('dropout', 159825960, 0), ('conv2d', 243544320, 151360), ('batchnorm2d', 243544320, 320), ('Softplus', 243544320, 0), ('dropout', 243544320, 0), ('conv2d', 372927240, 353045), ('batchnorm2d', 372927240, 490), ('Softplus', 372927240, 0), ('dropout', 372927240, 0), ('conv2d', 570807000, 827250), ('batchnorm2d', 570807000, 750), ('Softplus', 570807000, 0), ('dropout', 570807000, 0), ('conv2d', 872193096, 1934448), ('batchnorm2d', 872193096, 1146), ('Softplus', 872193096, 0), ('dropout', 872193096, 0), ('conv2d', 1333405152, 4518408), ('batchnorm2d', 1333405152, 1752), ('Softplus', 1333405152, 0), ('dropout', 1333405152, 0), ('conv2d', 2038161528, 10558015), ('batchnorm2d', 2038161528, 2678), ('Softplus', 2038161528, 0), ('dropout', 2038161528, 0), ('conv2d', 2038161528, 16137628), ('batchnorm2d', 2038161528, 2678), ('Softplus', 2038161528, 0), ('dropout', 2038161528, 0), ('conv2d', 1333405152, 10557552), ('batchnorm2d', 1333405152, 1752), ('Softplus', 1333405152, 0), ('dropout', 1333405152, 0), ('conv2d', 872193096, 4518105), ('batchnorm2d', 872193096, 1146), ('Softplus', 872193096, 0), ('dropout', 872193096, 0), ('conv2d', 570807000, 1934250), ('batchnorm2d', 570807000, 750), ('Softplus', 570807000, 0), ('dropout', 570807000, 0), ('conv2d', 372927240, 827120), ('batchnorm2d', 372927240, 490), ('Softplus', 372927240, 0), ('dropout', 372927240, 0), ('conv2d', 243544320, 352960), ('batchnorm2d', 243544320, 320), ('Softplus', 243544320, 0), ('dropout', 243544320, 0), ('conv2d', 159825960, 151305), ('batchnorm2d', 159825960, 210), ('Softplus', 159825960, 0), ('dropout', 159825960, 0), ('adaptive_avg_pool2d', 6090, 0), ('linear', 31668, 57876), ('softmax', 31668, 0)]",Softplus,771154893,52895064,58,38499,39.0,0.1102,0.2475,0.07450000000000001,0.015,14,14,14,1,1,OOM_CRASH,5.800000000000001,426549.4,201.78,426756.98000000004,hourglass
input_channels:3_num_classes:674_depth:10_arch:uniform_base_filters:107_batch:36_input_size:128_act:prelu_dropout:0.3735002467416476_dropout:False_batchnorm:False.out,23,"[('conv2d', 63111168, 2996), ('PReLU', 63111168, 0), ('conv2d', 63111168, 103148), ('PReLU', 63111168, 0), ('conv2d', 63111168, 103148), ('PReLU', 63111168, 0), ('conv2d', 63111168, 103148), ('PReLU', 63111168, 0), ('conv2d', 63111168, 103148), ('PReLU', 63111168, 0), ('conv2d', 63111168, 103148), ('PReLU', 63111168, 0), ('conv2d', 63111168, 103148), ('PReLU', 63111168, 0), ('conv2d', 63111168, 103148), ('PReLU', 63111168, 0), ('conv2d', 63111168, 103148), ('PReLU', 63111168, 0), ('conv2d', 63111168, 103148), ('PReLU', 63111168, 0), ('adaptive_avg_pool2d', 3852, 0), ('linear', 24264, 72792), ('softmax', 24264, 0)]",PReLU,35063215,1004120,36,8333,91.796875,0.9234920634920633,0.9369830508474577,0.5008983050847455,0.018206896551724146,10,0,0,1,1,SUCCESSFUL,6.84,14445.36,3.83,14456.029999999999,uniform
input_channels:1_num_classes:271_depth:26_arch:uniform_base_filters:97_batch:62_input_size:150_act:gelu_dropout:0.3782776012430068_dropout:True_batchnorm:True.out,107,"[('conv2d', 135315000, 970), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('conv2d', 135315000, 84778), ('batchnorm2d', 135315000, 194), ('GELU', 135315000, 0), ('dropout', 135315000, 0), ('adaptive_avg_pool2d', 6014, 0), ('linear', 16802, 26558), ('softmax', 16802, 0)]",GELU,226980639,2152022,62,39763,-1,-1,-1,-1,-1,26,26,26,1,1,OOM_CRASH,5.58,134208.30000000002,8.21,134222.09,uniform
